Mode,Expected Time,Actual Time,Correct Answers,Next Mode
0,300,388,4,0
1,750,771,0,0
2,1000,1068,3,1
1,750,840,0,0
2,1000,1183,1,1
2,1000,1887,0,1
1,750,1483,4,0
2,1000,273,0,1
1,750,297,0,0
1,750,614,1,0
0,300,217,4,1
1,750,1075,2,0
1,750,753,2,0
1,750,1399,5,0
1,750,663,4,2
2,1000,1708,2,1
1,750,934,2,0
2,1000,1176,0,1
2,1000,1138,1,1
0,300,275,0,0
2,1000,1729,0,1
1,750,426,1,0
2,1000,1098,2,1
2,1000,75,4,2
2,1000,1574,2,1
1,750,1367,5,0
1,750,1498,3,0
2,1000,1706,4,1
2,1000,348,3,1
1,750,537,2,0
1,750,1267,1,0
2,1000,954,5,2
1,750,893,2,0
0,300,435,2,0
2,1000,441,3,1
1,750,1048,2,0
1,750,416,2,0
2,1000,580,1,1
1,750,45,5,2
1,750,445,3,0
1,750,762,0,0
2,1000,554,3,1
2,1000,1237,4,2
0,300,488,1,0
0,300,571,0,0
0,300,1,3,0
2,1000,1023,5,2
0,300,401,1,0
0,300,270,2,0
2,1000,1108,0,1
1,750,1325,3,0
2,1000,1358,2,1
1,750,1302,1,0
1,750,678,5,2
2,1000,219,2,1
1,750,1080,5,1
2,1000,987,0,1
0,300,279,4,1
1,750,129,4,2
1,750,344,4,2
1,750,882,3,0
2,1000,916,2,1
1,750,350,5,2
0,300,451,3,0
2,1000,990,4,2
2,1000,551,2,1
1,750,1220,5,0
2,1000,279,3,1
1,750,1096,1,0
2,1000,1731,3,1
2,1000,39,4,2
0,300,240,4,1
1,750,228,1,0
0,300,452,2,0
2,1000,789,4,2
1,750,1489,0,0
1,750,375,3,0
2,1000,1858,1,1
2,1000,575,0,1
2,1000,1639,0,1
0,300,7,5,1
2,1000,1792,1,1
2,1000,1132,3,1
2,1000,238,3,1
1,750,257,2,0
2,1000,900,0,1
1,750,1223,5,0
1,750,518,0,0
2,1000,1145,0,1
1,750,753,0,0
1,750,706,3,0
2,1000,434,3,1
2,1000,1272,1,1
0,300,401,5,0
2,1000,1731,2,1
2,1000,485,2,1
1,750,208,2,0
2,1000,1818,5,1
1,750,23,1,0
1,750,843,5,1
2,1000,938,1,1
1,750,313,3,0
1,750,421,2,0
2,1000,659,1,1
2,1000,1999,3,1
2,1000,1917,4,1
1,750,1413,1,0
0,300,98,4,1
1,750,359,1,0
1,750,1212,4,0
2,1000,846,3,1
1,750,388,5,2
2,1000,939,3,1
1,750,785,2,0
2,1000,1134,1,1
2,1000,1974,2,1
0,300,435,1,0
1,750,866,0,0
0,300,108,2,0
2,1000,267,0,1
2,1000,1568,0,1
1,750,1327,3,0
1,750,811,3,0
0,300,578,0,0
1,750,1172,5,0
0,300,60,3,0
2,1000,1004,2,1
2,1000,1108,2,1
2,1000,1391,2,1
0,300,10,5,1
2,1000,87,1,1
2,1000,1644,5,1
1,750,447,3,0
1,750,1364,1,0
2,1000,971,2,1
2,1000,1292,0,1
1,750,1412,2,0
1,750,1487,4,0
2,1000,315,3,1
2,1000,648,3,1
1,750,561,4,2
1,750,118,4,2
2,1000,665,3,1
1,750,984,2,0
0,300,87,1,0
2,1000,980,3,1
2,1000,229,0,1
2,1000,1692,1,1
1,750,293,1,0
1,750,917,0,0
1,750,1273,5,0
0,300,3,1,0
2,1000,682,5,2
2,1000,10,0,1
2,1000,1975,4,1
1,750,517,5,2
2,1000,775,2,1
2,1000,243,3,1
2,1000,1902,1,1
2,1000,632,4,2
2,1000,946,4,2
1,750,550,3,0
2,1000,1021,3,1
2,1000,1605,0,1
1,750,599,3,0
1,750,1134,4,0
1,750,454,0,0
1,750,39,5,2
1,750,306,3,0
1,750,453,5,2
2,1000,864,3,1
2,1000,1905,4,1
1,750,18,4,2
1,750,122,1,0
1,750,1183,5,0
1,750,435,0,0
2,1000,508,3,1
2,1000,1062,4,2
0,300,501,4,0
2,1000,1664,4,1
2,1000,683,3,1
0,300,464,1,0
1,750,593,5,2
0,300,130,0,0
1,750,573,3,0
2,1000,1576,5,1
2,1000,1957,1,1
2,1000,1835,0,1
2,1000,1389,2,1
0,300,480,2,0
0,300,47,3,0
1,750,1461,1,0
0,300,495,2,0
2,1000,461,3,1
1,750,1247,1,0
2,1000,1869,1,1
0,300,549,0,0
2,1000,533,2,1
0,300,120,1,0
2,1000,1843,1,1
2,1000,976,0,1
0,300,284,3,0
0,300,34,5,1
2,1000,713,5,2
2,1000,13,5,2
2,1000,681,4,2
1,750,457,4,2
1,750,832,0,0
1,750,1474,3,0
0,300,209,1,0
2,1000,1110,3,1
2,1000,1639,5,1
2,1000,752,4,2
1,750,1157,5,0
1,750,448,5,2
2,1000,1144,4,2
2,1000,1346,4,2
1,750,1236,5,0
2,1000,1569,4,1
2,1000,472,0,1
2,1000,823,0,1
2,1000,938,3,1
1,750,576,5,2
1,750,1131,5,0
1,750,1196,4,0
1,750,965,1,0
0,300,54,1,0
2,1000,1239,2,1
1,750,498,1,0
1,750,1425,5,0
2,1000,1389,1,1
2,1000,707,4,2
2,1000,1089,5,2
1,750,1298,1,0
2,1000,1470,0,1
0,300,322,5,0
1,750,612,2,0
1,750,1010,4,1
2,1000,141,0,1
1,750,90,0,0
2,1000,840,5,2
2,1000,800,2,1
0,300,356,5,0
2,1000,1630,5,1
2,1000,383,4,2
2,1000,866,0,1
1,750,482,4,2
1,750,171,0,0
1,750,694,2,0
0,300,462,4,0
2,1000,1705,5,1
2,1000,322,3,1
1,750,881,3,0
2,1000,1042,2,1
2,1000,587,3,1
1,750,1462,0,0
2,1000,1714,1,1
1,750,1439,5,0
2,1000,361,2,1
1,750,1320,2,0
2,1000,791,2,1
2,1000,1592,1,1
0,300,134,4,1
1,750,1435,0,0
1,750,215,3,0
2,1000,980,5,2
1,750,201,5,2
2,1000,874,5,2
1,750,1303,3,0
1,750,9,3,0
2,1000,852,2,1
1,750,885,4,1
1,750,689,1,0
1,750,383,5,2
1,750,75,0,0
0,300,52,4,1
2,1000,623,2,1
1,750,184,2,0
2,1000,1442,1,1
1,750,139,3,0
2,1000,918,5,2
1,750,65,2,0
1,750,638,5,2
1,750,593,4,2
2,1000,57,0,1
2,1000,453,5,2
1,750,1483,5,0
1,750,409,1,0
1,750,1120,0,0
2,1000,193,5,2
0,300,431,5,0
2,1000,547,2,1
1,750,290,3,0
1,750,858,5,1
2,1000,348,0,1
1,750,401,4,2
1,750,819,2,0
2,1000,341,4,2
0,300,70,5,1
0,300,288,5,1
2,1000,83,0,1
1,750,31,0,0
2,1000,1655,1,1
0,300,269,2,0
2,1000,38,2,1
2,1000,187,4,2
1,750,195,1,0
2,1000,538,4,2
1,750,788,4,1
2,1000,1522,3,1
2,1000,1948,2,1
1,750,752,5,1
2,1000,1462,3,1
1,750,673,4,2
2,1000,783,3,1
0,300,120,2,0
2,1000,1844,3,1
1,750,77,0,0
2,1000,993,3,1
2,1000,1621,2,1
2,1000,1182,2,1
2,1000,438,1,1
2,1000,1622,4,1
2,1000,1095,0,1
2,1000,1522,1,1
1,750,1224,2,0
1,750,1104,5,1
2,1000,1572,2,1
2,1000,865,5,2
1,750,529,3,0
2,1000,1683,2,1
2,1000,1228,4,2
2,1000,537,2,1
2,1000,998,2,1
2,1000,1502,0,1
1,750,1088,3,0
1,750,29,1,0
1,750,1230,1,0
2,1000,600,4,2
1,750,1374,3,0
1,750,398,0,0
2,1000,370,3,1
2,1000,1743,4,1
1,750,519,5,2
0,300,422,2,0
2,1000,692,4,2
0,300,164,2,0
1,750,675,5,2
0,300,467,3,0
2,1000,1645,1,1
2,1000,1883,5,1
1,750,589,0,0
2,1000,615,0,1
2,1000,984,3,1
1,750,1289,0,0
2,1000,1948,3,1
1,750,1154,0,0
2,1000,1092,1,1
1,750,419,1,0
1,750,986,2,0
1,750,701,2,0
1,750,292,1,0
1,750,975,2,0
0,300,569,3,0
2,1000,1732,4,1
1,750,1415,2,0
1,750,424,4,2
1,750,690,1,0
1,750,833,3,0
0,300,450,2,0
2,1000,1343,2,1
2,1000,79,2,1
2,1000,1946,2,1
1,750,381,4,2
0,300,429,2,0
1,750,950,0,0
2,1000,1981,4,1
2,1000,1310,1,1
1,750,810,1,0
2,1000,606,2,1
2,1000,1950,2,1
1,750,1466,5,0
1,750,770,1,0
0,300,28,1,0
2,1000,206,3,1
2,1000,113,5,2
2,1000,394,5,2
2,1000,332,0,1
1,750,485,1,0
1,750,1347,0,0
2,1000,1926,3,1
1,750,1045,4,1
1,750,1141,5,0
2,1000,1840,4,1
1,750,1494,1,0
2,1000,285,2,1
2,1000,955,0,1
1,750,258,1,0
1,750,1257,2,0
2,1000,1731,4,1
0,300,130,3,0
1,750,1081,1,0
1,750,244,5,2
0,300,583,2,0
1,750,223,1,0
1,750,120,2,0
0,300,543,5,0
1,750,883,0,0
2,1000,1693,5,1
1,750,744,4,2
2,1000,1083,1,1
1,750,785,0,0
2,1000,29,3,1
0,300,423,5,0
2,1000,897,1,1
2,1000,1142,0,1
2,1000,1136,1,1
1,750,778,4,1
1,750,803,4,1
2,1000,320,3,1
0,300,596,2,0
2,1000,63,5,2
1,750,1476,4,0
2,1000,1018,3,1
0,300,152,4,1
1,750,1121,4,1
1,750,921,4,1
2,1000,166,4,2
0,300,397,5,0
2,1000,675,0,1
1,750,960,0,0
2,1000,1218,0,1
1,750,498,0,0
2,1000,1386,0,1
2,1000,402,4,2
2,1000,86,3,1
0,300,515,0,0
2,1000,1022,0,1
2,1000,1345,4,2
2,1000,160,1,1
0,300,566,5,0
2,1000,547,1,1
0,300,304,3,0
1,750,793,1,0
1,750,558,4,2
1,750,375,4,2
2,1000,1734,1,1
2,1000,676,4,2
0,300,308,1,0
2,1000,415,0,1
2,1000,1005,5,2
1,750,707,4,2
2,1000,789,1,1
1,750,807,2,0
2,1000,1876,4,1
1,750,785,5,1
1,750,390,0,0
1,750,1340,2,0
2,1000,1317,3,1
1,750,545,2,0
1,750,501,1,0
1,750,1124,1,0
1,750,1418,3,0
1,750,1274,3,0
2,1000,13,0,1
2,1000,1979,2,1
1,750,803,3,0
1,750,194,4,2
2,1000,1517,3,1
2,1000,1686,0,1
0,300,302,3,0
1,750,63,3,0
1,750,1083,0,0
2,1000,411,5,2
1,750,79,0,0
1,750,1169,2,0
2,1000,1492,2,1
1,750,769,2,0
1,750,472,2,0
0,300,155,4,1
1,750,335,4,2
0,300,154,0,0
0,300,482,1,0
2,1000,674,4,2
1,750,1298,0,0
1,750,1331,2,0
1,750,135,0,0
2,1000,1149,4,2
2,1000,895,1,1
2,1000,540,1,1
2,1000,1428,5,2
2,1000,1440,1,1
0,300,267,2,0
2,1000,322,5,2
0,300,454,3,0
1,750,147,4,2
2,1000,359,5,2
2,1000,1269,3,1
2,1000,1400,2,1
0,300,229,5,1
2,1000,167,4,2
1,750,222,3,0
2,1000,1628,5,1
2,1000,432,2,1
1,750,1286,3,0
2,1000,640,2,1
0,300,273,1,0
0,300,283,4,1
0,300,436,5,0
1,750,1434,1,0
2,1000,1937,3,1
1,750,907,0,0
2,1000,791,4,2
1,750,19,4,2
1,750,946,3,0
2,1000,15,1,1
1,750,1356,5,0
1,750,463,1,0
1,750,106,2,0
2,1000,1410,0,1
1,750,228,2,0
1,750,1009,2,0
0,300,62,4,1
2,1000,1743,0,1
1,750,263,2,0
0,300,401,0,0
2,1000,565,0,1
2,1000,338,2,1
1,750,1141,2,0
1,750,778,3,0
0,300,127,3,0
2,1000,1750,4,1
2,1000,641,4,2
1,750,730,5,2
1,750,550,2,0
2,1000,1419,5,2
2,1000,1800,0,1
1,750,1495,5,0
1,750,589,4,2
2,1000,555,5,2
2,1000,723,2,1
1,750,173,1,0
1,750,838,4,1
0,300,546,2,0
2,1000,1495,1,1
1,750,407,4,2
1,750,793,4,1
2,1000,1749,1,1
1,750,155,1,0
2,1000,1649,5,1
2,1000,445,4,2
2,1000,920,3,1
2,1000,45,3,1
0,300,234,1,0
1,750,1024,1,0
1,750,983,2,0
2,1000,143,4,2
2,1000,414,2,1
1,750,942,3,0
0,300,402,4,0
2,1000,708,0,1
1,750,513,4,2
1,750,258,0,0
0,300,436,4,0
1,750,1255,2,0
1,750,1039,4,1
1,750,1091,3,0
1,750,793,2,0
2,1000,28,1,1
2,1000,420,1,1
1,750,597,5,2
2,1000,897,3,1
1,750,247,5,2
2,1000,517,4,2
2,1000,961,4,2
2,1000,929,0,1
0,300,551,4,0
2,1000,330,5,2
2,1000,398,4,2
0,300,376,3,0
1,750,384,2,0
2,1000,1319,5,2
2,1000,375,1,1
2,1000,1408,4,2
0,300,177,1,0
1,750,780,4,1
2,1000,1590,5,1
2,1000,702,0,1
1,750,794,0,0
2,1000,871,1,1
2,1000,1500,3,1
2,1000,1193,1,1
0,300,69,4,1
1,750,208,0,0
1,750,1326,2,0
2,1000,617,0,1
0,300,293,0,0
1,750,1191,2,0
2,1000,646,3,1
2,1000,1892,0,1
2,1000,1542,4,1
1,750,1021,4,1
1,750,1439,3,0
2,1000,1288,3,1
1,750,1109,5,1
2,1000,439,1,1
1,750,575,3,0
2,1000,623,5,2
0,300,427,0,0
2,1000,1386,5,2
2,1000,1521,2,1
2,1000,1381,1,1
2,1000,591,2,1
1,750,1306,3,0
2,1000,337,5,2
2,1000,1404,4,2
2,1000,1638,2,1
1,750,439,0,0
2,1000,1029,1,1
2,1000,594,5,2
1,750,281,3,0
2,1000,1356,0,1
0,300,2,5,1
1,750,994,0,0
2,1000,1425,4,2
2,1000,1409,2,1
1,750,147,3,0
1,750,265,5,2
0,300,336,5,0
1,750,1318,3,0
2,1000,647,4,2
1,750,915,3,0
2,1000,1677,3,1
1,750,189,0,0
0,300,398,1,0
0,300,15,1,0
0,300,545,3,0
2,1000,812,1,1
0,300,41,5,1
0,300,214,5,1
0,300,153,2,0
2,1000,1295,3,1
1,750,798,2,0
1,750,137,4,2
1,750,293,5,2
1,750,1278,5,0
2,1000,1313,1,1
1,750,838,1,0
1,750,871,3,0
1,750,823,0,0
2,1000,1515,3,1
1,750,1494,0,0
2,1000,760,1,1
0,300,36,2,0
1,750,1399,2,0
0,300,535,1,0
1,750,669,2,0
0,300,140,3,0
0,300,347,3,0
2,1000,1312,3,1
2,1000,1351,4,2
2,1000,1975,0,1
2,1000,1960,0,1
1,750,1235,2,0
1,750,625,4,2
0,300,532,3,0
1,750,1335,5,0
0,300,468,3,0
1,750,343,5,2
2,1000,1700,3,1
2,1000,823,3,1
2,1000,685,1,1
1,750,7,5,2
1,750,665,3,0
1,750,316,4,2
0,300,107,3,0
2,1000,747,0,1
2,1000,1211,4,2
2,1000,1480,4,2
1,750,629,0,0
2,1000,1376,5,2
2,1000,1856,0,1
1,750,759,5,1
1,750,373,2,0
1,750,1053,0,0
0,300,404,4,0
0,300,476,2,0
2,1000,1084,5,2
2,1000,1685,5,1
2,1000,757,2,1
2,1000,1506,0,1
2,1000,971,3,1
1,750,989,0,0
2,1000,1864,5,1
0,300,302,1,0
1,750,1133,0,0
1,750,1223,3,0
2,1000,1547,4,1
0,300,354,1,0
0,300,254,2,0
2,1000,1587,1,1
1,750,525,2,0
0,300,530,0,0
1,750,1323,3,0
1,750,398,3,0
2,1000,834,5,2
0,300,463,0,0
0,300,57,5,1
1,750,622,3,0
1,750,1166,3,0
1,750,1154,3,0
0,300,184,4,1
0,300,397,1,0
2,1000,62,2,1
1,750,1341,3,0
0,300,585,4,0
2,1000,607,2,1
2,1000,1316,4,2
0,300,31,4,1
2,1000,1122,2,1
2,1000,87,5,2
2,1000,29,1,1
2,1000,1474,2,1
1,750,67,4,2
1,750,586,5,2
2,1000,1744,5,1
2,1000,166,0,1
2,1000,125,3,1
1,750,749,0,0
1,750,541,2,0
1,750,22,5,2
2,1000,527,1,1
0,300,454,1,0
0,300,510,2,0
2,1000,1646,4,1
1,750,10,1,0
1,750,470,3,0
2,1000,1870,3,1
1,750,146,1,0
0,300,11,1,0
0,300,76,0,0
2,1000,889,4,2
1,750,644,1,0
1,750,815,1,0
2,1000,1472,1,1
0,300,445,0,0
2,1000,625,3,1
1,750,603,1,0
1,750,1081,5,1
2,1000,942,5,2
1,750,1295,5,0
2,1000,1448,5,2
0,300,33,4,1
1,750,1313,4,0
1,750,718,5,2
2,1000,469,2,1
2,1000,1307,2,1
2,1000,1259,2,1
2,1000,38,1,1
2,1000,1552,1,1
2,1000,1889,0,1
2,1000,1149,2,1
0,300,254,1,0
2,1000,1355,1,1
0,300,87,4,1
2,1000,418,4,2
2,1000,1933,1,1
2,1000,49,4,2
1,750,754,2,0
1,750,520,2,0
1,750,1345,0,0
1,750,47,2,0
2,1000,985,4,2
2,1000,1174,0,1
2,1000,1506,4,1
1,750,129,1,0
2,1000,1359,2,1
2,1000,797,0,1
1,750,995,5,1
2,1000,1279,3,1
2,1000,1620,5,1
2,1000,174,4,2
2,1000,156,1,1
1,750,868,0,0
1,750,1365,4,0
1,750,506,1,0
2,1000,20,2,1
1,750,1032,3,0
1,750,1162,2,0
2,1000,1556,5,1
1,750,31,3,0
2,1000,21,4,2
1,750,93,5,2
2,1000,152,4,2
2,1000,1435,4,2
1,750,953,0,0
2,1000,1500,1,1
2,1000,943,1,1
2,1000,623,3,1
2,1000,1225,1,1
0,300,433,4,0
1,750,1220,1,0
1,750,645,4,2
1,750,605,4,2
2,1000,700,5,2
1,750,683,4,2
0,300,2,1,0
2,1000,55,1,1
1,750,1246,0,0
0,300,122,2,0
1,750,607,3,0
2,1000,135,4,2
2,1000,29,0,1
0,300,560,5,0
2,1000,970,5,2
2,1000,1987,1,1
2,1000,905,2,1
1,750,910,2,0
1,750,868,4,1
1,750,324,0,0
2,1000,134,4,2
2,1000,1912,3,1
2,1000,1533,0,1
1,750,1250,5,0
1,750,240,1,0
2,1000,853,4,2
0,300,598,3,0
0,300,238,2,0
1,750,533,1,0
2,1000,361,0,1
1,750,262,0,0
1,750,1407,2,0
1,750,613,4,2
0,300,196,1,0
1,750,128,4,2
1,750,114,2,0
0,300,93,0,0
2,1000,1892,3,1
2,1000,1585,3,1
1,750,614,0,0
1,750,1266,1,0
1,750,1248,3,0
1,750,318,0,0
0,300,551,3,0
1,750,203,1,0
2,1000,190,3,1
1,750,99,2,0
1,750,159,3,0
1,750,247,1,0
2,1000,1530,5,1
1,750,506,4,2
2,1000,1146,0,1
2,1000,405,2,1
2,1000,518,2,1
2,1000,1318,4,2
0,300,351,3,0
1,750,42,0,0
1,750,1177,3,0
1,750,448,2,0
2,1000,1903,0,1
2,1000,489,4,2
2,1000,615,3,1
2,1000,252,4,2
1,750,418,2,0
1,750,803,0,0
2,1000,910,2,1
1,750,409,3,0
1,750,607,0,0
2,1000,32,2,1
2,1000,824,2,1
2,1000,1773,4,1
1,750,582,2,0
1,750,1404,2,0
1,750,1430,3,0
1,750,256,5,2
1,750,820,3,0
1,750,643,4,2
2,1000,584,5,2
2,1000,909,1,1
2,1000,288,5,2
2,1000,233,5,2
0,300,353,5,0
1,750,178,4,2
0,300,73,1,0
2,1000,292,1,1
1,750,697,3,0
2,1000,876,5,2
1,750,899,3,0
1,750,235,0,0
1,750,323,5,2
2,1000,156,2,1
0,300,105,2,0
2,1000,223,2,1
2,1000,1230,5,2
2,1000,51,4,2
1,750,1182,0,0
2,1000,285,5,2
2,1000,378,3,1
2,1000,1995,0,1
2,1000,1867,3,1
2,1000,1163,5,2
2,1000,1153,2,1
2,1000,1547,3,1
1,750,545,1,0
0,300,386,1,0
0,300,548,3,0
2,1000,1022,1,1
0,300,1,0,0
0,300,263,2,0
0,300,226,2,0
2,1000,517,3,1
0,300,316,5,0
0,300,313,3,0
2,1000,470,1,1
2,1000,581,3,1
2,1000,1571,1,1
2,1000,561,0,1
2,1000,195,4,2
2,1000,849,4,2
1,750,278,4,2
2,1000,669,2,1
2,1000,1204,0,1
1,750,1106,3,0
2,1000,1771,0,1
1,750,888,4,1
1,750,1389,0,0
0,300,266,3,0
2,1000,1340,1,1
0,300,354,4,0
2,1000,1829,4,1
2,1000,1726,3,1
2,1000,1882,3,1
1,750,518,1,0
2,1000,1559,3,1
0,300,263,0,0
2,1000,1956,1,1
0,300,176,0,0
2,1000,1399,2,1
2,1000,1527,3,1
1,750,1329,5,0
2,1000,1051,5,2
2,1000,144,2,1
1,750,915,5,1
1,750,181,4,2
2,1000,610,1,1
2,1000,107,4,2
1,750,632,4,2
1,750,840,1,0
1,750,1144,3,0
2,1000,1386,3,1
2,1000,1481,1,1
0,300,51,1,0
2,1000,736,3,1
0,300,93,2,0
1,750,447,2,0
0,300,486,3,0
1,750,1375,0,0
2,1000,943,2,1
1,750,726,0,0
1,750,181,2,0
2,1000,19,3,1
0,300,55,3,0
2,1000,1001,2,1
2,1000,1035,5,2
2,1000,599,1,1
0,300,261,0,0
1,750,504,1,0
2,1000,695,5,2
2,1000,1721,3,1
1,750,1421,5,0
1,750,55,5,2
0,300,61,3,0
2,1000,1599,0,1
1,750,481,5,2
2,1000,147,2,1
1,750,571,3,0
2,1000,1867,0,1
2,1000,1175,2,1
0,300,66,1,0
2,1000,1641,4,1
2,1000,1114,3,1
1,750,1024,2,0
2,1000,820,2,1
2,1000,1488,3,1
0,300,437,5,0
2,1000,830,4,2
1,750,496,2,0
2,1000,22,5,2
1,750,535,3,0
2,1000,1530,3,1
2,1000,289,2,1
1,750,145,0,0
2,1000,1373,3,1
2,1000,301,2,1
1,750,411,3,0
2,1000,1852,2,1
2,1000,1980,1,1
2,1000,1500,4,2
2,1000,323,4,2
2,1000,422,5,2
2,1000,1058,5,2
2,1000,1025,3,1
2,1000,636,4,2
1,750,1448,3,0
2,1000,539,3,1
0,300,384,0,0
2,1000,1582,1,1
2,1000,306,1,1
2,1000,754,1,1
1,750,1463,3,0
1,750,1499,2,0
2,1000,1542,5,1
0,300,155,0,0
2,1000,1805,0,1
2,1000,1014,2,1
2,1000,1954,3,1
1,750,1010,1,0
2,1000,174,5,2
0,300,450,4,0
2,1000,804,5,2
2,1000,68,4,2
1,750,1219,2,0
0,300,376,5,0
2,1000,783,0,1
2,1000,288,4,2
2,1000,282,2,1
2,1000,626,2,1
1,750,473,2,0
2,1000,1782,2,1
1,750,677,1,0
2,1000,258,4,2
2,1000,1997,3,1
1,750,1185,3,0
2,1000,419,4,2
2,1000,116,3,1
2,1000,813,0,1
1,750,287,2,0
0,300,70,3,0
2,1000,157,2,1
0,300,445,3,0
2,1000,1752,0,1
2,1000,246,1,1
2,1000,1173,3,1
2,1000,1584,1,1
1,750,415,5,2
1,750,752,1,0
0,300,542,0,0
1,750,128,0,0
2,1000,1393,1,1
1,750,427,0,0
2,1000,647,5,2
2,1000,1394,1,1
1,750,380,3,0
2,1000,1887,5,1
1,750,1098,4,1
2,1000,1702,5,1
2,1000,1189,0,1
1,750,610,4,2
0,300,206,0,0
1,750,1359,1,0
1,750,1432,1,0
2,1000,457,0,1
1,750,1269,3,0
2,1000,304,5,2
2,1000,117,3,1
0,300,553,4,0
1,750,1271,1,0
1,750,551,4,2
2,1000,702,5,2
1,750,917,5,1
2,1000,1505,4,1
1,750,1476,5,0
1,750,1062,0,0
1,750,1137,1,0
2,1000,240,4,2
2,1000,118,1,1
1,750,1239,2,0
0,300,556,0,0
0,300,281,1,0
2,1000,246,0,1
2,1000,1355,5,2
2,1000,697,4,2
1,750,106,1,0
2,1000,1307,3,1
2,1000,329,5,2
1,750,1212,3,0
2,1000,903,2,1
1,750,1439,1,0
1,750,1043,3,0
1,750,434,5,2
1,750,1369,4,0
2,1000,296,5,2
2,1000,527,3,1
2,1000,541,5,2
2,1000,1990,1,1
2,1000,418,1,1
1,750,756,2,0
2,1000,1896,0,1
1,750,247,2,0
1,750,1455,0,0
2,1000,392,4,2
1,750,1386,5,0
1,750,987,0,0
1,750,141,5,2
1,750,1423,5,0
2,1000,985,1,1
1,750,423,4,2
2,1000,319,4,2
0,300,499,3,0
2,1000,672,5,2
2,1000,1863,3,1
1,750,1324,1,0
1,750,599,4,2
2,1000,1748,1,1
2,1000,1498,3,1
2,1000,1250,5,2
1,750,92,1,0
1,750,295,2,0
0,300,56,0,0
1,750,702,4,2
2,1000,1209,5,2
2,1000,1904,5,1
1,750,169,4,2
2,1000,836,4,2
1,750,1418,0,0
1,750,1015,5,1
2,1000,88,1,1
1,750,246,1,0
2,1000,1102,4,2
1,750,295,0,0
2,1000,277,0,1
1,750,170,4,2
1,750,750,2,0
2,1000,224,5,2
2,1000,1874,5,1
2,1000,748,4,2
2,1000,1615,1,1
1,750,1402,4,0
2,1000,1516,2,1
2,1000,207,2,1
1,750,1008,1,0
0,300,91,1,0
1,750,697,1,0
0,300,223,4,1
2,1000,1057,5,2
1,750,1153,2,0
2,1000,616,3,1
2,1000,547,5,2
2,1000,876,2,1
1,750,1499,4,0
0,300,442,3,0
2,1000,1839,5,1
1,750,1345,1,0
1,750,877,1,0
1,750,1247,4,0
1,750,659,2,0
2,1000,923,1,1
0,300,541,5,0
0,300,317,2,0
1,750,738,2,0
1,750,690,3,0
1,750,1068,0,0
2,1000,1581,0,1
2,1000,514,3,1
2,1000,1127,0,1
0,300,71,5,1
1,750,1211,3,0
2,1000,1435,5,2
2,1000,1383,4,2
1,750,359,4,2
1,750,851,2,0
1,750,917,3,0
1,750,1022,0,0
0,300,148,2,0
1,750,412,0,0
0,300,560,0,0
1,750,495,2,0
1,750,1254,5,0
1,750,1174,5,0
0,300,586,1,0
1,750,1473,3,0
0,300,394,5,0
1,750,428,4,2
1,750,429,4,2
2,1000,826,2,1
0,300,11,2,0
2,1000,1362,0,1
2,1000,1523,4,1
2,1000,672,4,2
1,750,389,2,0
0,300,586,5,0
2,1000,783,5,2
1,750,1015,0,0
2,1000,676,1,1
2,1000,1153,1,1
2,1000,1437,2,1
0,300,236,1,0
1,750,360,1,0
2,1000,1556,0,1
1,750,299,0,0
2,1000,1489,4,2
1,750,682,2,0
0,300,399,3,0
1,750,1450,3,0
1,750,546,0,0
2,1000,229,5,2
2,1000,1215,3,1
1,750,37,1,0
2,1000,1993,4,1
2,1000,1755,5,1
1,750,1127,4,0
2,1000,1041,2,1
2,1000,1234,1,1
1,750,331,0,0
1,750,800,0,0
1,750,1436,1,0
2,1000,186,4,2
1,750,602,2,0
1,750,29,2,0
1,750,538,1,0
1,750,821,1,0
2,1000,274,5,2
0,300,294,4,1
2,1000,1495,3,1
2,1000,286,3,1
2,1000,1197,3,1
0,300,490,3,0
0,300,287,3,0
2,1000,42,5,2
0,300,336,2,0
1,750,1335,4,0
2,1000,24,2,1
0,300,477,0,0
2,1000,1625,5,1
1,750,1245,2,0
2,1000,1264,4,2
0,300,507,2,0
2,1000,321,4,2
1,750,81,4,2
1,750,102,2,0
2,1000,511,5,2
1,750,724,2,0
2,1000,1816,0,1
2,1000,489,2,1
2,1000,1928,5,1
2,1000,745,3,1
1,750,991,2,0
1,750,232,1,0
2,1000,1586,5,1
0,300,384,4,0
0,300,146,5,1
1,750,1104,1,0
2,1000,1399,3,1
2,1000,1979,4,1
2,1000,1407,0,1
1,750,1412,0,0
0,300,10,0,0
0,300,261,3,0
2,1000,1189,2,1
1,750,410,4,2
2,1000,1780,1,1
1,750,1001,5,1
2,1000,56,5,2
2,1000,926,4,2
2,1000,271,1,1
0,300,201,1,0
2,1000,1999,5,1
1,750,1440,0,0
2,1000,1931,3,1
2,1000,1170,0,1
2,1000,599,3,1
2,1000,1763,2,1
0,300,494,5,0
2,1000,883,3,1
1,750,9,2,0
2,1000,1843,2,1
0,300,246,3,0
0,300,302,2,0
2,1000,1349,1,1
2,1000,538,1,1
2,1000,1964,3,1
1,750,1393,3,0
0,300,174,5,1
2,1000,1416,4,2
2,1000,1296,5,2
2,1000,1146,3,1
2,1000,1460,4,2
0,300,437,0,0
1,750,336,0,0
2,1000,1161,0,1
